episode,reward,steps,epsilon
1877.0,-20.000000000000014,200.0,0.05
1878.0,-111.99999999999997,121.0,0.05
1879.0,-20.000000000000014,200.0,0.05
1880.0,-20.000000000000014,200.0,0.05
1881.0,-20.000000000000014,200.0,0.05
1882.0,-20.000000000000014,200.0,0.05
1883.0,-20.000000000000014,200.0,0.05
1884.0,-104.3,44.0,0.05
1885.0,-20.000000000000014,200.0,0.05
1886.0,-20.000000000000014,200.0,0.05
1887.0,-20.000000000000014,200.0,0.05
1888.0,-20.000000000000014,200.0,0.05
1889.0,-20.000000000000014,200.0,0.05
1890.0,-20.000000000000014,200.0,0.05
1891.0,-20.000000000000014,200.0,0.05
1892.0,5.100000000000039,200.0,0.05
1893.0,5.100000000000033,200.0,0.05
1894.0,-118.8,189.0,0.05
1895.0,-20.000000000000014,200.0,0.05
1896.0,-20.000000000000014,200.0,0.05
1897.0,5.099999999999987,200.0,0.05
1898.0,-20.000000000000014,200.0,0.05
1899.0,5.100000000000055,200.0,0.05
1900.0,-20.000000000000014,200.0,0.05
1901.0,-20.000000000000014,200.0,0.05
1902.0,-20.000000000000014,200.0,0.05
1903.0,-20.000000000000014,200.0,0.05
1904.0,-20.000000000000014,200.0,0.05
1905.0,-20.000000000000014,200.0,0.05
1906.0,-111.09999999999998,112.0,0.05
1907.0,-20.000000000000014,200.0,0.05
1908.0,-110.99999999999997,111.0,0.05
1909.0,5.099999999999998,200.0,0.05
1910.0,-20.000000000000014,200.0,0.05
1911.0,-20.000000000000014,200.0,0.05
1912.0,-20.000000000000014,200.0,0.05
1913.0,-110.09999999999998,102.0,0.05
1914.0,-20.000000000000014,200.0,0.05
1915.0,-20.000000000000014,200.0,0.05
1916.0,-20.000000000000014,200.0,0.05
1917.0,-20.000000000000014,200.0,0.05
1918.0,-62.99999999999997,131.0,0.05
1919.0,-20.000000000000014,200.0,0.05
1920.0,-20.000000000000014,200.0,0.05
1921.0,-20.000000000000014,200.0,0.05
1922.0,-20.000000000000014,200.0,0.05
1923.0,-20.000000000000014,200.0,0.05
1924.0,-20.000000000000014,200.0,0.05
1925.0,-20.000000000000014,200.0,0.05
1926.0,-20.000000000000014,200.0,0.05
1927.0,-20.000000000000014,200.0,0.05
1928.0,-20.000000000000014,200.0,0.05
1929.0,-20.000000000000014,200.0,0.05
1930.0,-65.79999999999995,159.0,0.05
1931.0,-20.000000000000014,200.0,0.05
1932.0,-20.000000000000014,200.0,0.05
1933.0,5.100000000000055,200.0,0.05
1934.0,-20.000000000000014,200.0,0.05
1935.0,-20.000000000000014,200.0,0.05
1936.0,-20.000000000000014,200.0,0.05
1937.0,-20.000000000000014,200.0,0.05
1938.0,-109.69999999999999,98.0,0.05
1939.0,-20.000000000000014,200.0,0.05
1940.0,-20.000000000000014,200.0,0.05
1941.0,-20.000000000000014,200.0,0.05
1942.0,-102.2,23.0,0.05
1943.0,-20.000000000000014,200.0,0.05
1944.0,-20.000000000000014,200.0,0.05
1945.0,-20.000000000000014,200.0,0.05
1946.0,-20.000000000000014,200.0,0.05
1947.0,-20.000000000000014,200.0,0.05
1948.0,-20.000000000000014,200.0,0.05
1949.0,-20.000000000000014,200.0,0.05
1950.0,-20.000000000000014,200.0,0.05
1951.0,-20.000000000000014,200.0,0.05
1952.0,-20.000000000000014,200.0,0.05
1953.0,-20.000000000000014,200.0,0.05
1954.0,-20.000000000000014,200.0,0.05
1955.0,-20.000000000000014,200.0,0.05
1956.0,-20.000000000000014,200.0,0.05
1957.0,-20.000000000000014,200.0,0.05
1958.0,5.099999999999934,200.0,0.05
1959.0,-20.000000000000014,200.0,0.05
1960.0,5.100000000000037,200.0,0.05
1961.0,5.099999999999962,200.0,0.05
1962.0,5.100000000000016,200.0,0.05
1963.0,-20.000000000000014,200.0,0.05
1964.0,-20.000000000000014,200.0,0.05
1965.0,-20.000000000000014,200.0,0.05
1966.0,5.100000000000053,200.0,0.05
1967.0,5.100000000000055,200.0,0.05
1968.0,5.0999999999999375,200.0,0.05
1969.0,5.09999999999998,200.0,0.05
1970.0,5.100000000000055,200.0,0.05
1971.0,5.100000000000012,200.0,0.05
1972.0,5.100000000000055,200.0,0.05
1973.0,5.100000000000039,200.0,0.05
1974.0,5.099999999999959,200.0,0.05
1975.0,5.099999999999966,200.0,0.05
1976.0,-20.000000000000014,200.0,0.05
1977.0,5.099999999999941,200.0,0.05
1978.0,-20.000000000000014,200.0,0.05
1979.0,5.099999999999955,200.0,0.05
1980.0,5.100000000000039,200.0,0.05
1981.0,5.100000000000005,200.0,0.05
1982.0,-20.000000000000014,200.0,0.05
1983.0,-20.000000000000014,200.0,0.05
1984.0,5.100000000000026,200.0,0.05
1985.0,-20.000000000000014,200.0,0.05
1986.0,5.099999999999948,200.0,0.05
1987.0,5.099999999999962,200.0,0.05
1988.0,5.0999999999999375,200.0,0.05
1989.0,5.0999999999999694,200.0,0.05
1990.0,5.0999999999999375,200.0,0.05
1991.0,-20.000000000000014,200.0,0.05
1992.0,5.099999999999984,200.0,0.05
1993.0,5.099999999999998,200.0,0.05
1994.0,5.100000000000053,200.0,0.05
1995.0,5.099999999999941,200.0,0.05
1996.0,5.100000000000055,200.0,0.05
1997.0,5.100000000000055,200.0,0.05
1998.0,5.099999999999945,200.0,0.05
1999.0,5.100000000000033,200.0,0.05
2000.0,5.100000000000005,200.0,0.05
